experiment_id,experiment,evidence_type,code_commit,source_dataset,source_url,source_license,source_file_sha256,source_raw_text_retained,model,hardware,mode,policy,K,J,rep,repetitions,seed,workload_trace_hash,request_count_total,warmup_request_count,cache_capacity,metric_scope,status,request_count,observed_reuse_hit_rate,mean_reuse_coverage,saved_prefill_tokens_total,raw_candidate_fanout_p95,evaluated_candidate_fanout_p95,dispatcher_index_bytes
20260715_agenttrace_frozen_sketch_k16_rep1,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,frozen,sketch_k16,16,8,1,10,20260715,c98c4d8ecd50e886858c89d86cebbd1f8f7895b65d422fe7f6b4c1a4600cd9fd,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.2915518320626203,112457.0,4.0,4.0,4480
20260715_agenttrace_frozen_exact_rep1,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,frozen,exact,inf,8,1,10,20260715,c98c4d8ecd50e886858c89d86cebbd1f8f7895b65d422fe7f6b4c1a4600cd9fd,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.30102745437018935,122672.0,4.0,4.0,10304
20260715_agenttrace_closed_loop_load_only_rep1,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,closed_loop,load_only,inf,8,1,10,20260715,c98c4d8ecd50e886858c89d86cebbd1f8f7895b65d422fe7f6b4c1a4600cd9fd,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.317039527698544,150899.0,0.0,0.0,384
20260715_agenttrace_closed_loop_sketch_k8_rep1,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,closed_loop,sketch_k8,8,8,1,10,20260715,c98c4d8ecd50e886858c89d86cebbd1f8f7895b65d422fe7f6b4c1a4600cd9fd,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.2858420485000001,104713.0,1.0,1.0,896
20260715_agenttrace_closed_loop_sketch_k16_rep1,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,closed_loop,sketch_k16,16,8,1,10,20260715,c98c4d8ecd50e886858c89d86cebbd1f8f7895b65d422fe7f6b4c1a4600cd9fd,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.29834906697453034,124095.0,1.0,1.0,1408
20260715_agenttrace_closed_loop_exact_rep1,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,closed_loop,exact,inf,8,1,10,20260715,c98c4d8ecd50e886858c89d86cebbd1f8f7895b65d422fe7f6b4c1a4600cd9fd,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.3694692478586207,229629.0,1.0,1.0,8576
20260715_agenttrace_frozen_load_only_rep2,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,frozen,load_only,inf,8,2,10,20260715,4f9f60f0bead908bd83484f355aaedec96cca6c9fba81e0b436b720c157162b2,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.2857407265643874,102961.0,0.0,0.0,384
20260715_agenttrace_frozen_sketch_k8_rep2,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,frozen,sketch_k8,8,8,2,10,20260715,4f9f60f0bead908bd83484f355aaedec96cca6c9fba81e0b436b720c157162b2,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.28661191167894007,105055.0,4.0,4.0,2432
20260715_agenttrace_frozen_sketch_k16_rep2,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,frozen,sketch_k16,16,8,2,10,20260715,4f9f60f0bead908bd83484f355aaedec96cca6c9fba81e0b436b720c157162b2,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.29102722554268523,110354.0,4.0,4.0,4480
20260715_agenttrace_frozen_exact_rep2,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,frozen,exact,inf,8,2,10,20260715,4f9f60f0bead908bd83484f355aaedec96cca6c9fba81e0b436b720c157162b2,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.30514802778558797,127434.0,4.0,4.0,10368
20260715_agenttrace_closed_loop_load_only_rep2,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,closed_loop,load_only,inf,8,2,10,20260715,4f9f60f0bead908bd83484f355aaedec96cca6c9fba81e0b436b720c157162b2,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.33838982321746697,184369.0,0.0,0.0,384
20260715_agenttrace_closed_loop_sketch_k8_rep2,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,closed_loop,sketch_k8,8,8,2,10,20260715,4f9f60f0bead908bd83484f355aaedec96cca6c9fba81e0b436b720c157162b2,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.28394891454897614,100936.0,1.0,1.0,896
20260715_agenttrace_closed_loop_sketch_k16_rep2,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,closed_loop,sketch_k16,16,8,2,10,20260715,4f9f60f0bead908bd83484f355aaedec96cca6c9fba81e0b436b720c157162b2,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.2881870432110855,107602.0,1.0,1.0,1408
20260715_agenttrace_closed_loop_exact_rep2,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,closed_loop,exact,inf,8,2,10,20260715,4f9f60f0bead908bd83484f355aaedec96cca6c9fba81e0b436b720c157162b2,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.38227849371173434,250172.0,1.0,1.0,8576
20260715_agenttrace_frozen_load_only_rep3,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,frozen,load_only,inf,8,3,10,20260715,06d119dbe4961825df44a4c3fc0d56f6a6dace70a6941ffc46b3f57918874c65,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.27389916176414736,100994.0,0.0,0.0,384
20260715_agenttrace_frozen_sketch_k8_rep3,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,frozen,sketch_k8,8,8,3,10,20260715,06d119dbe4961825df44a4c3fc0d56f6a6dace70a6941ffc46b3f57918874c65,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.27218780253451896,99258.0,4.0,4.0,2432
20260715_agenttrace_frozen_sketch_k16_rep3,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,frozen,sketch_k16,16,8,3,10,20260715,06d119dbe4961825df44a4c3fc0d56f6a6dace70a6941ffc46b3f57918874c65,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.27362047100100456,100743.0,4.0,4.0,4480
20260715_agenttrace_frozen_exact_rep3,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,frozen,exact,inf,8,3,10,20260715,06d119dbe4961825df44a4c3fc0d56f6a6dace70a6941ffc46b3f57918874c65,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.28167615314463584,108937.0,4.0,4.0,10304
20260715_agenttrace_closed_loop_load_only_rep3,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,closed_loop,load_only,inf,8,3,10,20260715,06d119dbe4961825df44a4c3fc0d56f6a6dace70a6941ffc46b3f57918874c65,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.3106058858007173,157650.0,0.0,0.0,384
20260715_agenttrace_closed_loop_sketch_k8_rep3,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,closed_loop,sketch_k8,8,8,3,10,20260715,06d119dbe4961825df44a4c3fc0d56f6a6dace70a6941ffc46b3f57918874c65,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.2746062115260308,103025.0,1.0,1.0,896
20260715_agenttrace_closed_loop_sketch_k16_rep3,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,closed_loop,sketch_k16,16,8,3,10,20260715,06d119dbe4961825df44a4c3fc0d56f6a6dace70a6941ffc46b3f57918874c65,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.2806254200446281,112463.0,1.0,1.0,1408
20260715_agenttrace_closed_loop_exact_rep3,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,closed_loop,exact,inf,8,3,10,20260715,06d119dbe4961825df44a4c3fc0d56f6a6dace70a6941ffc46b3f57918874c65,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.3677937722446215,244613.0,1.0,1.0,8576
20260715_agenttrace_frozen_load_only_rep4,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,frozen,load_only,inf,8,4,10,20260715,0a7c0c1bc3f1b4b0a405f711c13a3bc68d9ea929ece676aba3c860e962f0d62a,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.281902658611072,100914.0,0.0,0.0,384
20260715_agenttrace_frozen_sketch_k8_rep4,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,frozen,sketch_k8,8,8,4,10,20260715,0a7c0c1bc3f1b4b0a405f711c13a3bc68d9ea929ece676aba3c860e962f0d62a,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.28088662523348035,100263.0,4.0,4.0,2432
20260715_agenttrace_frozen_sketch_k16_rep4,agenttrace_structural_replay_v3,trace_derived_simulation,19fe2771134a43109738b3bcde1aa35c9364b890,"pagarsky/agent-trace: mbpp_1_7B_20260403T211347Z (200-session dense subsample, seed 20260720)",https://huggingface.co/datasets/pagarsky/agent-trace,Apache-2.0,84df2532cab6e68c7f8fa38f2ad9603aba663a9e493fb7151df2992011845b60,False,AgentTrace Qwen/Qwen3-1.7B source; B02 dispatcher simulation,CPU-only; no live vLLM request,frozen,sketch_k16,16,8,4,10,20260715,0a7c0c1bc3f1b4b0a405f711c13a3bc68d9ea929ece676aba3c860e962f0d62a,512,128,128,trace-derived agent turn structure; no raw text and no live vLLM latency,Current,384,1.0,0.2819317445478525,101795.0,4.0,4.0,4480
