request_id,phase,lineage_id,step,tenant,digest,coverage_tokens,workload,discard
38,0,8,1,tenant-0,L0008,2048,reuse_intensive,False
39,0,0,1,tenant-0,L0000,2048,reuse_intensive,False
40,0,0,2,tenant-0,L0000,2048,reuse_intensive,False
41,0,20,0,tenant-4,L0020,2048,reuse_intensive,False
42,0,4,2,tenant-4,L0004,2048,reuse_intensive,False
43,0,7,1,tenant-7,L0007,2048,reuse_intensive,False
44,0,19,0,tenant-3,L0019,2048,reuse_intensive,False
45,0,0,0,tenant-0,L0000,2048,reuse_intensive,False
46,0,3,0,tenant-3,L0003,2048,reuse_intensive,False
47,0,18,0,tenant-2,L0018,2048,reuse_intensive,False
48,0,43,0,tenant-3,L0043,2048,reuse_intensive,False
49,0,2,1,tenant-2,L0002,2048,reuse_intensive,False
50,0,3,1,tenant-3,L0003,2048,reuse_intensive,False
51,0,0,1,tenant-0,L0000,2048,reuse_intensive,False
52,0,3,2,tenant-3,L0003,2048,reuse_intensive,False
53,0,21,0,tenant-5,L0021,2048,reuse_intensive,False
54,0,3,0,tenant-3,L0003,2048,reuse_intensive,False
55,0,0,2,tenant-0,L0000,2048,reuse_intensive,False
56,0,0,0,tenant-0,L0000,2048,reuse_intensive,False
57,0,1,2,tenant-1,L0001,2048,reuse_intensive,False
58,0,0,1,tenant-0,L0000,2048,reuse_intensive,False
59,0,0,2,tenant-0,L0000,2048,reuse_intensive,False
60,1,69,0,tenant-5,L0069,2048,reuse_intensive,False
61,1,65,0,tenant-1,L0065,2048,reuse_intensive,False
62,1,70,0,tenant-6,L0070,2048,reuse_intensive,False
63,1,124,0,tenant-4,L0124,2048,reuse_intensive,False
64,1,65,1,tenant-1,L0065,2048,reuse_intensive,False
65,1,69,1,tenant-5,L0069,2048,reuse_intensive,False
66,1,112,0,tenant-0,L0112,2048,reuse_intensive,False
67,1,76,0,tenant-4,L0076,2048,reuse_intensive,False
68,1,71,0,tenant-7,L0071,2048,reuse_intensive,False
69,1,69,2,tenant-5,L0069,2048,reuse_intensive,False
70,1,74,0,tenant-2,L0074,2048,reuse_intensive,False
71,1,64,0,tenant-0,L0064,2048,reuse_intensive,False
72,1,67,0,tenant-3,L0067,2048,reuse_intensive,False
73,1,64,1,tenant-0,L0064,2048,reuse_intensive,False
74,1,71,1,tenant-7,L0071,2048,reuse_intensive,False
75,1,64,2,tenant-0,L0064,2048,reuse_intensive,False
76,1,67,1,tenant-3,L0067,2048,reuse_intensive,False
77,1,64,0,tenant-0,L0064,2048,reuse_intensive,False
78,1,65,2,tenant-1,L0065,2048,reuse_intensive,False
79,1,65,0,tenant-1,L0065,2048,reuse_intensive,False
80,1,64,1,tenant-0,L0064,2048,reuse_intensive,False
81,1,91,0,tenant-3,L0091,2048,reuse_intensive,False
82,1,68,0,tenant-4,L0068,2048,reuse_intensive,False
83,1,66,0,tenant-2,L0066,2048,reuse_intensive,False
84,1,68,1,tenant-4,L0068,2048,reuse_intensive,False
85,1,92,0,tenant-4,L0092,2048,reuse_intensive,False
86,1,106,0,tenant-2,L0106,2048,reuse_intensive,False
87,1,81,0,tenant-1,L0081,2048,reuse_intensive,False
88,1,64,2,tenant-0,L0064,2048,reuse_intensive,False
89,1,74,1,tenant-2,L0074,2048,reuse_intensive,False
90,1,64,0,tenant-0,L0064,2048,reuse_intensive,False
91,1,64,1,tenant-0,L0064,2048,reuse_intensive,False
92,1,65,1,tenant-1,L0065,2048,reuse_intensive,False
93,1,78,0,tenant-6,L0078,2048,reuse_intensive,False
94,1,105,0,tenant-1,L0105,2048,reuse_intensive,False
95,1,104,0,tenant-0,L0104,2048,reuse_intensive,False
96,1,117,0,tenant-5,L0117,2048,reuse_intensive,False
97,1,66,1,tenant-2,L0066,2048,reuse_intensive,False
98,1,72,0,tenant-0,L0072,2048,reuse_intensive,False
99,1,67,2,tenant-3,L0067,2048,reuse_intensive,False
100,1,65,2,tenant-1,L0065,2048,reuse_intensive,False
101,1,103,0,tenant-7,L0103,2048,reuse_intensive,False
102,1,69,0,tenant-5,L0069,2048,reuse_intensive,False
103,1,83,0,tenant-3,L0083,2048,reuse_intensive,False
104,1,70,1,tenant-6,L0070,2048,reuse_intensive,False
105,1,64,2,tenant-0,L0064,2048,reuse_intensive,False
106,1,64,0,tenant-0,L0064,2048,reuse_intensive,False
107,1,98,0,tenant-2,L0098,2048,reuse_intensive,False
108,1,68,2,tenant-4,L0068,2048,reuse_intensive,False
109,1,65,0,tenant-1,L0065,2048,reuse_intensive,False
110,1,64,1,tenant-0,L0064,2048,reuse_intensive,False
111,1,75,0,tenant-3,L0075,2048,reuse_intensive,False
112,1,65,1,tenant-1,L0065,2048,reuse_intensive,False
113,1,76,1,tenant-4,L0076,2048,reuse_intensive,False
114,1,72,1,tenant-0,L0072,2048,reuse_intensive,False
115,1,64,2,tenant-0,L0064,2048,reuse_intensive,False
116,1,64,0,tenant-0,L0064,2048,reuse_intensive,False
117,1,80,0,tenant-0,L0080,2048,reuse_intensive,False
118,1,71,2,tenant-7,L0071,2048,reuse_intensive,False
119,1,103,1,tenant-7,L0103,2048,reuse_intensive,False
