source_dataset,evidence_type,status,experiment_id,experiment,code_commit,model,hardware,interface,N,R_per_inst,K,dispatcher_index_B,snapshot_B,advertised_entries,event_driven_Bps,update_p95_us,lookup_p95_us,fanout_p95,evaluated_fanout_p95,churn_events_per_inst_s,workload_trace_hash,seed,repetitions,locality,J,variant,utility_refresh_interval,lambda,hysteresis,decay,rep,n_instances,n_requests,request_count,index_entries_bound,metadata_snapshot_bytes,hit_rate,exact_hit_rate,saved_ms_total,exact_saved_ms_total,saved_vs_exact_ratio,stale_lookup_miss_rate,candidate_fanout_p95,convergence_delay,stale_hot_fraction_at_T,raw_fanout_p95,fraction_truncated,cache_hit_rate,cache_hit_at_J_infinity,quality_loss,hit_rate_loss,stale_type,injected_stale_rate,validation_mode,accepted_reuse_count,normal_cache_miss_count,stale_induced_fallback_count,correction_updates,unsafe_reuse_count,unsafe_reuse_rate,fallback_rate,extra_TTFT_p50_ms,extra_TTFT_p95_ms,race,guard,correction_update_latency_p95_ms,rare_event_count,normal_cache_miss,stale_induced_fallback,compatibility_reject,capacity_evict,fallback_total,baseline,rate_budget_Bps,duration_s,generated_events,sent_events,sent_bytes_total,event_sent_Bps,update_delay_p50_ms,update_delay_p95_ms,update_delay_p99_ms,queue_length,coalescing_ratio,dropped_or_expired_updates,stale_lookup_rate,saved_prefill_ms_total,ttft_p95_ms_model,mode,policy,policy_family,load_slack,serving_cache_namespace,unique_prefixes,warmup_request_count,cache_capacity,observed_reuse_hit_rate,candidate_hit_rate,raw_candidate_fanout_p95,evaluated_candidate_fanout_p95,dispatcher_index_bytes,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,request_error_rate,scenario,state_interface,n_prefixes,capacity_per_instance,reuse_hit_rate,hash_candidate_hit_rate,visible_affinity_hit_rate,visible_affinity_chosen_rate,load_imbalance_p95,decision_p95_us,resident_entries_end,advertised_entries_end,metadata_snapshot_bytes_end,restart_count,remap_count,evictions_est,claim_relevance
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K8_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,8,,,256,,,,,8.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,8,demand_aware_full,1,0.001,0.0,0.99,3,32,3000,3000,256,19456,0.7066666666666667,0.9736666666666667,126434.93592008424,166720.62945754582,0.7583640748686111,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K8_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,8,,,256,,,,,8.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,8,demand_aware_full,100,0.001,0.05,0.9,3,32,3000,3000,256,19456,0.657,0.9736666666666667,115851.80641076245,166720.62945754582,0.6948858505855345,0.0003333333333333333,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K8_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,8,,,256,,,,,8.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,8,demand_aware_full,1000,0.01,0.1,0.99,3,32,3000,3000,256,19456,0.7556666666666667,0.9736666666666667,128720.83143307864,166720.62945754582,0.7720750086650582,0.0013333333333333333,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_only_stationary_K16_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,16,,,512,,,,,16.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,16,demand_only,100,0.0,0.0,0.99,3,32,3000,3000,512,35840,0.769,0.9736666666666667,135393.3802608721,166720.62945754582,0.8120973433305626,0.0003333333333333333,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_save_stationary_K16_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,16,,,512,,,,,16.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,16,demand_save,100,0.0,0.0,0.99,3,32,3000,3000,512,35840,0.79,0.9736666666666667,139697.48669234564,166720.62945754582,0.83791362320833,0.0003333333333333333,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_resident_save_stationary_K16_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,16,,,512,,,,,16.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,16,demand_resident_save,100,0.0,0.0,0.99,3,32,3000,3000,512,35840,0.79,0.9736666666666667,139697.48669234564,166720.62945754582,0.83791362320833,0.0003333333333333333,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_lru_k_stationary_K16_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,16,,,512,,,,,16.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,16,lru_k,100,0.0,0.0,0.99,3,32,3000,3000,512,35840,0.9143333333333333,0.9736666666666667,162672.36940222108,166720.62945754582,0.9757183015173561,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K16_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,16,,,512,,,,,16.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,16,demand_aware_full,1,0.001,0.0,0.99,3,32,3000,3000,512,35840,0.788,0.9736666666666667,139827.88780321658,166720.62945754582,0.8386957766304662,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K16_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,16,,,512,,,,,16.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,16,demand_aware_full,100,0.001,0.05,0.9,3,32,3000,3000,512,35840,0.8216666666666667,0.9736666666666667,139169.85989435826,166720.62945754582,0.8347488870883663,0.0006666666666666666,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K16_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,16,,,512,,,,,16.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,16,demand_aware_full,1000,0.01,0.1,0.99,3,32,3000,3000,512,35840,0.831,0.9736666666666667,143717.1602206125,166720.62945754582,0.862023858044568,0.002,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_only_stationary_K32_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,32,,,966,,,,,32.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,32,demand_only,100,0.0,0.0,0.99,3,32,3000,3000,1024,64896,0.893,0.9736666666666667,155035.4990359009,166720.62945754582,0.9299119103636755,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_save_stationary_K32_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,32,,,966,,,,,32.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,32,demand_save,100,0.0,0.0,0.99,3,32,3000,3000,1024,64896,0.8953333333333333,0.9736666666666667,155792.444393566,166720.62945754582,0.9344521124977961,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_resident_save_stationary_K32_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,32,,,966,,,,,32.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,32,demand_resident_save,100,0.0,0.0,0.99,3,32,3000,3000,1024,64896,0.8953333333333333,0.9736666666666667,155792.444393566,166720.62945754582,0.9344521124977961,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_lru_k_stationary_K32_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,32,,,966,,,,,27.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,32,lru_k,100,0.0,0.0,0.99,3,32,3000,3000,1024,64896,0.9563333333333334,0.9736666666666667,166128.57512362467,166720.62945754582,0.99644882378475,0.0003333333333333333,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K32_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,32,,,872,,,,,32.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,32,demand_aware_full,1,0.001,0.0,0.99,3,32,3000,3000,1024,58880,0.8973333333333333,0.9736666666666667,156231.99608011753,166720.62945754582,0.9370885689938021,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K32_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,32,,,966,,,,,32.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,32,demand_aware_full,100,0.001,0.05,0.9,3,32,3000,3000,1024,64896,0.9473333333333334,0.9736666666666667,161390.83760127,166720.62945754582,0.9680315994870149,0.0003333333333333333,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K32_high_r3,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,32,,,1024,,,,,32.0,,d5026fa6b7d946a599162fd0fc9255c6f647e7a37cb28cff5e391072f30575a8,20260715,5,high,32,demand_aware_full,1000,0.01,0.1,0.99,3,32,3000,3000,1024,68608,0.9096666666666666,0.9736666666666667,157785.62982798024,166720.62945754582,0.9464073542750101,0.0026666666666666666,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_only_stationary_K2_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,2,,,64,,,,,2.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,2,demand_only,100,0.0,0.0,0.99,4,32,3000,3000,64,7168,0.39266666666666666,0.9743333333333334,70064.90954871432,167680.0057080958,0.4178489215386012,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_save_stationary_K2_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,2,,,64,,,,,2.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,2,demand_save,100,0.0,0.0,0.99,4,32,3000,3000,64,7168,0.5316666666666666,0.9743333333333334,95639.79753959476,167680.0057080958,0.5703709105669308,0.0006666666666666666,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_resident_save_stationary_K2_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,2,,,64,,,,,2.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,2,demand_resident_save,100,0.0,0.0,0.99,4,32,3000,3000,64,7168,0.5316666666666666,0.9743333333333334,95639.79753959476,167680.0057080958,0.5703709105669308,0.0006666666666666666,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_lru_k_stationary_K2_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,2,,,64,,,,,2.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,2,lru_k,100,0.0,0.0,0.99,4,32,3000,3000,64,7168,0.6456666666666667,0.9743333333333334,116190.95422861782,167680.0057080958,0.69293267100007,0.0003333333333333333,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K2_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,2,,,64,,,,,2.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,2,demand_aware_full,1,0.001,0.0,0.99,4,32,3000,3000,64,7168,0.5313333333333333,0.9743333333333334,95544.0489597595,167680.0057080958,0.5697998909070082,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K2_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,2,,,64,,,,,2.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,2,demand_aware_full,100,0.001,0.05,0.9,4,32,3000,3000,64,7168,0.515,0.9743333333333334,91902.79786521786,167680.0057080958,0.5480844151759274,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K2_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,2,,,64,,,,,2.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,2,demand_aware_full,1000,0.01,0.1,0.99,4,32,3000,3000,64,7168,0.5446666666666666,0.9743333333333334,96958.28302226582,167680.0057080958,0.5782340155155694,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_only_stationary_K4_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,4,,,128,,,,,4.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,4,demand_only,100,0.0,0.0,0.99,4,32,3000,3000,128,11264,0.502,0.9743333333333334,89558.62059654934,167680.0057080958,0.534104350833913,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_save_stationary_K4_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,4,,,128,,,,,4.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,4,demand_save,100,0.0,0.0,0.99,4,32,3000,3000,128,11264,0.616,0.9743333333333334,110663.89579194838,167680.0057080958,0.6599707301095672,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_resident_save_stationary_K4_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,4,,,128,,,,,4.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,4,demand_resident_save,100,0.0,0.0,0.99,4,32,3000,3000,128,11264,0.616,0.9743333333333334,110663.89579194838,167680.0057080958,0.6599707301095672,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_lru_k_stationary_K4_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,4,,,128,,,,,4.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,4,lru_k,100,0.0,0.0,0.99,4,32,3000,3000,128,11264,0.7423333333333333,0.9743333333333334,133471.66513618958,167680.0057080958,0.7959903422745733,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K4_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,4,,,128,,,,,4.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,4,demand_aware_full,1,0.001,0.0,0.99,4,32,3000,3000,128,11264,0.6196666666666667,0.9743333333333334,111220.52905446244,167680.0057080958,0.6632903463044943,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K4_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,4,,,128,,,,,4.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,4,demand_aware_full,100,0.001,0.05,0.9,4,32,3000,3000,128,11264,0.57,0.9743333333333334,101653.33515192995,167680.0057080958,0.6062340869005708,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K4_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,4,,,128,,,,,4.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,4,demand_aware_full,1000,0.01,0.1,0.99,4,32,3000,3000,128,11264,0.66,0.9743333333333334,115239.23950014178,167680.0057080958,0.6872568915625812,0.0023333333333333335,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_only_stationary_K8_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,8,,,256,,,,,8.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,8,demand_only,100,0.0,0.0,0.99,4,32,3000,3000,256,19456,0.6456666666666667,0.9743333333333334,114289.14217527905,167680.0057080958,0.6815907579001295,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_save_stationary_K8_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,8,,,256,,,,,8.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,8,demand_save,100,0.0,0.0,0.99,4,32,3000,3000,256,19456,0.7046666666666667,0.9743333333333334,125923.15655229177,167680.0057080958,0.7509729977675689,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_resident_save_stationary_K8_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,8,,,256,,,,,8.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,8,demand_resident_save,100,0.0,0.0,0.99,4,32,3000,3000,256,19456,0.7046666666666667,0.9743333333333334,125923.15655229177,167680.0057080958,0.7509729977675689,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_lru_k_stationary_K8_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,8,,,256,,,,,8.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,8,lru_k,100,0.0,0.0,0.99,4,32,3000,3000,256,19456,0.8656666666666667,0.9743333333333334,155464.06189457217,167680.0057080958,0.927147284126471,0.0003333333333333333,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K8_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,8,,,256,,,,,8.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,8,demand_aware_full,1,0.001,0.0,0.99,4,32,3000,3000,256,19456,0.7023333333333334,0.9743333333333334,125586.52000117027,167680.0057080958,0.7489653848163413,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K8_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,8,,,256,,,,,8.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,8,demand_aware_full,100,0.001,0.05,0.9,4,32,3000,3000,256,19456,0.662,0.9743333333333334,116493.31409816719,167680.0057080958,0.6947358667255983,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_aware_full_stationary_K8_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,8,,,256,,,,,8.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,8,demand_aware_full,1000,0.01,0.1,0.99,4,32,3000,3000,256,19456,0.748,0.9743333333333334,128290.25863034469,167680.0057080958,0.7650897797181473,0.0016666666666666668,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supp_admission_v2,simulation,Current,20260715_admission_demand_only_stationary_K16_high_r4,supp_admission_v2,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,,,,16,,,512,,,,,16.0,,f6e737fc29de12963f32373820f228f08fe31a1e4bb3aeb333494cd6dbd53678,20260715,5,high,16,demand_only,100,0.0,0.0,0.99,4,32,3000,3000,512,35840,0.776,0.9743333333333334,134686.2067964292,167680.0057080958,0.8032335532651189,0.0003333333333333333,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
