request_id,arrival_time,tenant,model_revision,full_prefix_hash_chain,prefix_length,expected_reuse_coverage,generation_length,locality_class,digest,prompt_namespace,discard
25,0.75,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep0,False
26,0.78,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0024""]",256,0.5,16,medium,p0024,20260715_medium_rep0,False
27,0.8099999999999999,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0058""]",512,0.8333333333333333,16,medium,p0058,20260715_medium_rep0,False
28,0.84,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0069""]",256,0.6666666666666666,16,medium,p0069,20260715_medium_rep0,False
29,0.87,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0016""]",512,0.5,16,medium,p0016,20260715_medium_rep0,False
30,0.8999999999999999,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0173""]",256,0.6666666666666666,16,medium,p0173,20260715_medium_rep0,False
31,0.9299999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0249""]",512,0.6666666666666666,16,medium,p0249,20260715_medium_rep0,False
32,0.96,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0097""]",256,0.6666666666666666,16,medium,p0097,20260715_medium_rep0,False
33,0.99,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0219""]",512,1.0,16,medium,p0219,20260715_medium_rep0,False
34,1.02,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0117""]",256,0.6666666666666666,16,medium,p0117,20260715_medium_rep0,False
35,1.05,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep0,False
36,1.08,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0063""]",256,1.0,16,medium,p0063,20260715_medium_rep0,False
37,1.1099999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0043""]",512,1.0,16,medium,p0043,20260715_medium_rep0,False
38,1.14,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0109""]",256,0.6666666666666666,16,medium,p0109,20260715_medium_rep0,False
39,1.17,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0007""]",512,1.0,16,medium,p0007,20260715_medium_rep0,False
40,1.2,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0024""]",256,0.5,16,medium,p0024,20260715_medium_rep0,False
41,1.23,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0041""]",512,0.6666666666666666,16,medium,p0041,20260715_medium_rep0,False
42,1.26,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0144""]",256,0.5,16,medium,p0144,20260715_medium_rep0,False
43,1.29,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0013""]",512,0.6666666666666666,16,medium,p0013,20260715_medium_rep0,False
44,1.3199999999999998,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep0,False
45,1.3499999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep0,False
46,1.38,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0022""]",256,0.8333333333333333,16,medium,p0022,20260715_medium_rep0,False
47,1.41,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0013""]",512,0.6666666666666666,16,medium,p0013,20260715_medium_rep0,False
48,1.44,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0139""]",256,1.0,16,medium,p0139,20260715_medium_rep0,False
49,1.47,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0144""]",512,0.5,16,medium,p0144,20260715_medium_rep0,False
50,1.5,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0092""]",256,0.5,16,medium,p0092,20260715_medium_rep0,False
51,1.53,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0227""]",512,1.0,16,medium,p0227,20260715_medium_rep0,False
52,1.56,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0188""]",256,0.5,16,medium,p0188,20260715_medium_rep0,False
53,1.5899999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0011""]",512,1.0,16,medium,p0011,20260715_medium_rep0,False
54,1.6199999999999999,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0015""]",256,1.0,16,medium,p0015,20260715_medium_rep0,False
55,1.65,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0010""]",512,0.8333333333333333,16,medium,p0010,20260715_medium_rep0,False
56,1.68,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0249""]",256,0.6666666666666666,16,medium,p0249,20260715_medium_rep0,False
57,1.71,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0032""]",512,0.5,16,medium,p0032,20260715_medium_rep0,False
58,1.74,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0190""]",256,0.8333333333333333,16,medium,p0190,20260715_medium_rep0,False
59,1.77,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0125""]",512,0.6666666666666666,16,medium,p0125,20260715_medium_rep0,False
60,1.7999999999999998,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0007""]",256,1.0,16,medium,p0007,20260715_medium_rep0,False
61,1.8299999999999998,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0215""]",512,1.0,16,medium,p0215,20260715_medium_rep0,False
62,1.8599999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0091""]",256,1.0,16,medium,p0091,20260715_medium_rep0,False
63,1.89,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0049""]",512,0.6666666666666666,16,medium,p0049,20260715_medium_rep0,False
