request_id,arrival_time,tenant,model_revision,full_prefix_hash_chain,prefix_length,expected_reuse_coverage,generation_length,locality_class,digest,prompt_namespace,discard
15,0.44999999999999996,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0224""]",512,0.5,16,low,p0224,20260715_low_rep0,False
16,0.48,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0046""]",256,0.8333333333333333,16,low,p0046,20260715_low_rep0,False
17,0.51,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0059""]",512,1.0,16,low,p0059,20260715_low_rep0,False
18,0.54,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0014""]",256,0.8333333333333333,16,low,p0014,20260715_low_rep0,False
19,0.57,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0065""]",512,0.6666666666666666,16,low,p0065,20260715_low_rep0,False
20,0.6,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0022""]",256,0.8333333333333333,16,low,p0022,20260715_low_rep0,False
21,0.63,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0188""]",512,0.5,16,low,p0188,20260715_low_rep0,False
22,0.6599999999999999,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0088""]",256,0.5,16,low,p0088,20260715_low_rep0,False
23,0.69,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0063""]",512,1.0,16,low,p0063,20260715_low_rep0,False
24,0.72,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0235""]",256,1.0,16,low,p0235,20260715_low_rep0,False
25,0.75,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0083""]",512,1.0,16,low,p0083,20260715_low_rep0,False
26,0.78,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0122""]",256,0.8333333333333333,16,low,p0122,20260715_low_rep0,False
27,0.8099999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0163""]",512,1.0,16,low,p0163,20260715_low_rep0,False
28,0.84,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0038""]",256,0.8333333333333333,16,low,p0038,20260715_low_rep0,False
29,0.87,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0013""]",512,0.6666666666666666,16,low,p0013,20260715_low_rep0,False
30,0.8999999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0169""]",256,0.6666666666666666,16,low,p0169,20260715_low_rep0,False
31,0.9299999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0017""]",512,0.6666666666666666,16,low,p0017,20260715_low_rep0,False
32,0.96,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0018""]",256,0.8333333333333333,16,low,p0018,20260715_low_rep0,False
33,0.99,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0158""]",512,0.8333333333333333,16,low,p0158,20260715_low_rep0,False
34,1.02,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0052""]",256,0.5,16,low,p0052,20260715_low_rep0,False
35,1.05,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0078""]",512,0.8333333333333333,16,low,p0078,20260715_low_rep0,False
36,1.08,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0203""]",256,1.0,16,low,p0203,20260715_low_rep0,False
37,1.1099999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0235""]",512,1.0,16,low,p0235,20260715_low_rep0,False
38,1.14,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0213""]",256,0.6666666666666666,16,low,p0213,20260715_low_rep0,False
39,1.17,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0038""]",512,0.8333333333333333,16,low,p0038,20260715_low_rep0,False
40,1.2,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0116""]",256,0.5,16,low,p0116,20260715_low_rep0,False
41,1.23,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0232""]",512,0.5,16,low,p0232,20260715_low_rep0,False
42,1.26,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0165""]",256,0.6666666666666666,16,low,p0165,20260715_low_rep0,False
43,1.29,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0248""]",512,0.5,16,low,p0248,20260715_low_rep0,False
44,1.3199999999999998,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0055""]",256,1.0,16,low,p0055,20260715_low_rep0,False
45,1.3499999999999999,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0162""]",512,0.8333333333333333,16,low,p0162,20260715_low_rep0,False
46,1.38,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0127""]",256,1.0,16,low,p0127,20260715_low_rep0,False
47,1.41,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0252""]",512,0.5,16,low,p0252,20260715_low_rep0,False
48,1.44,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0127""]",256,1.0,16,low,p0127,20260715_low_rep0,False
49,1.47,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0237""]",512,0.6666666666666666,16,low,p0237,20260715_low_rep0,False
50,1.5,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0218""]",256,0.8333333333333333,16,low,p0218,20260715_low_rep0,False
51,1.53,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0136""]",512,0.5,16,low,p0136,20260715_low_rep0,False
52,1.56,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0090""]",256,0.8333333333333333,16,low,p0090,20260715_low_rep0,False
53,1.5899999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0209""]",512,0.6666666666666666,16,low,p0209,20260715_low_rep0,False
54,1.6199999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0209""]",256,0.6666666666666666,16,low,p0209,20260715_low_rep0,False
55,1.65,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0054""]",512,0.8333333333333333,16,low,p0054,20260715_low_rep0,False
56,1.68,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0237""]",256,0.6666666666666666,16,low,p0237,20260715_low_rep0,False
57,1.71,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0067""]",512,1.0,16,low,p0067,20260715_low_rep0,False
58,1.74,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0121""]",256,0.6666666666666666,16,low,p0121,20260715_low_rep0,False
59,1.77,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0089""]",512,0.6666666666666666,16,low,p0089,20260715_low_rep0,False
60,1.7999999999999998,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0069""]",256,0.6666666666666666,16,low,p0069,20260715_low_rep0,False
61,1.8299999999999998,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0129""]",512,0.6666666666666666,16,low,p0129,20260715_low_rep0,False
62,1.8599999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0179""]",256,1.0,16,low,p0179,20260715_low_rep0,False
63,1.89,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0089""]",512,0.6666666666666666,16,low,p0089,20260715_low_rep0,False
