request_id,arrival_time,tenant,model_revision,full_prefix_hash_chain,prefix_length,expected_reuse_coverage,generation_length,locality_class,digest,prompt_namespace,discard
41,1.23,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep2,False
42,1.26,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0003""]",256,1.0,16,medium,p0003,20260715_medium_rep2,False
43,1.29,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0212""]",512,0.5,16,medium,p0212,20260715_medium_rep2,False
44,1.3199999999999998,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",256,0.6666666666666666,16,medium,p0001,20260715_medium_rep2,False
45,1.3499999999999999,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0104""]",512,0.5,16,medium,p0104,20260715_medium_rep2,False
46,1.38,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0035""]",256,1.0,16,medium,p0035,20260715_medium_rep2,False
47,1.41,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0015""]",512,1.0,16,medium,p0015,20260715_medium_rep2,False
48,1.44,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0022""]",256,0.8333333333333333,16,medium,p0022,20260715_medium_rep2,False
49,1.47,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0003""]",512,1.0,16,medium,p0003,20260715_medium_rep2,False
50,1.5,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0015""]",256,1.0,16,medium,p0015,20260715_medium_rep2,False
51,1.53,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",512,0.5,16,medium,p0004,20260715_medium_rep2,False
52,1.56,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0058""]",256,0.8333333333333333,16,medium,p0058,20260715_medium_rep2,False
53,1.5899999999999999,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0040""]",512,0.5,16,medium,p0040,20260715_medium_rep2,False
54,1.6199999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0003""]",256,1.0,16,medium,p0003,20260715_medium_rep2,False
55,1.65,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0095""]",512,1.0,16,medium,p0095,20260715_medium_rep2,False
56,1.68,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0009""]",256,0.6666666666666666,16,medium,p0009,20260715_medium_rep2,False
57,1.71,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0046""]",512,0.8333333333333333,16,medium,p0046,20260715_medium_rep2,False
58,1.74,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0008""]",256,0.5,16,medium,p0008,20260715_medium_rep2,False
59,1.77,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep2,False
60,1.7999999999999998,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0053""]",256,0.6666666666666666,16,medium,p0053,20260715_medium_rep2,False
61,1.8299999999999998,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep2,False
62,1.8599999999999999,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0007""]",256,1.0,16,medium,p0007,20260715_medium_rep2,False
63,1.89,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0203""]",512,1.0,16,medium,p0203,20260715_medium_rep2,False
