request_id,arrival_time,tenant,model_revision,full_prefix_hash_chain,prefix_length,expected_reuse_coverage,generation_length,locality_class,digest,prompt_namespace,discard
27,0.8099999999999999,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0012""]",512,0.5,16,medium,p0012,20260715_medium_rep1,False
28,0.84,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0144""]",256,0.5,16,medium,p0144,20260715_medium_rep1,False
29,0.87,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep1,False
30,0.8999999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0051""]",256,1.0,16,medium,p0051,20260715_medium_rep1,False
31,0.9299999999999999,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0199""]",512,1.0,16,medium,p0199,20260715_medium_rep1,False
32,0.96,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0235""]",256,1.0,16,medium,p0235,20260715_medium_rep1,False
33,0.99,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0173""]",512,0.6666666666666666,16,medium,p0173,20260715_medium_rep1,False
34,1.02,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",256,0.5,16,medium,p0004,20260715_medium_rep1,False
35,1.05,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0058""]",512,0.8333333333333333,16,medium,p0058,20260715_medium_rep1,False
36,1.08,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",256,0.8333333333333333,16,medium,p0002,20260715_medium_rep1,False
37,1.1099999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0033""]",512,0.6666666666666666,16,medium,p0033,20260715_medium_rep1,False
38,1.14,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",256,0.5,16,medium,p0004,20260715_medium_rep1,False
39,1.17,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0017""]",512,0.6666666666666666,16,medium,p0017,20260715_medium_rep1,False
40,1.2,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0049""]",256,0.6666666666666666,16,medium,p0049,20260715_medium_rep1,False
41,1.23,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0175""]",512,1.0,16,medium,p0175,20260715_medium_rep1,False
42,1.26,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0003""]",256,1.0,16,medium,p0003,20260715_medium_rep1,False
43,1.29,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0137""]",512,0.6666666666666666,16,medium,p0137,20260715_medium_rep1,False
44,1.3199999999999998,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0062""]",256,0.8333333333333333,16,medium,p0062,20260715_medium_rep1,False
45,1.3499999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0009""]",512,0.6666666666666666,16,medium,p0009,20260715_medium_rep1,False
46,1.38,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",256,0.6666666666666666,16,medium,p0001,20260715_medium_rep1,False
47,1.41,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0041""]",512,0.6666666666666666,16,medium,p0041,20260715_medium_rep1,False
48,1.44,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0168""]",256,0.5,16,medium,p0168,20260715_medium_rep1,False
49,1.47,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep1,False
50,1.5,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0041""]",256,0.6666666666666666,16,medium,p0041,20260715_medium_rep1,False
51,1.53,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0032""]",512,0.5,16,medium,p0032,20260715_medium_rep1,False
52,1.56,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0071""]",256,1.0,16,medium,p0071,20260715_medium_rep1,False
53,1.5899999999999999,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0028""]",512,0.5,16,medium,p0028,20260715_medium_rep1,False
54,1.6199999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",256,0.6666666666666666,16,medium,p0001,20260715_medium_rep1,False
55,1.65,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep1,False
56,1.68,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0011""]",256,1.0,16,medium,p0011,20260715_medium_rep1,False
57,1.71,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0053""]",512,0.6666666666666666,16,medium,p0053,20260715_medium_rep1,False
58,1.74,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0017""]",256,0.6666666666666666,16,medium,p0017,20260715_medium_rep1,False
59,1.77,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0085""]",512,0.6666666666666666,16,medium,p0085,20260715_medium_rep1,False
60,1.7999999999999998,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0017""]",256,0.6666666666666666,16,medium,p0017,20260715_medium_rep1,False
61,1.8299999999999998,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0193""]",512,0.6666666666666666,16,medium,p0193,20260715_medium_rep1,False
62,1.8599999999999999,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0054""]",256,0.8333333333333333,16,medium,p0054,20260715_medium_rep1,False
63,1.89,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep1,False
