experiment,evidence_type,mode,policy,admission,K,n_reps,status,mean_reuse_coverage_mean,mean_reuse_coverage_ci95_low,mean_reuse_coverage_ci95_high,saved_prefill_tokens_total_mean,saved_prefill_tokens_total_ci95_low,saved_prefill_tokens_total_ci95_high,incremental_saved_prefill_tokens_total_mean,incremental_saved_prefill_tokens_total_ci95_low,incremental_saved_prefill_tokens_total_ci95_high,dispatcher_index_bytes_mean,dispatcher_index_bytes_ci95_low,dispatcher_index_bytes_ci95_high,selected_affinity_rate_mean,selected_affinity_rate_ci95_low,selected_affinity_rate_ci95_high,incremental_saved_vs_exact_ratio_mean,incremental_saved_vs_exact_ratio_ci95_low,incremental_saved_vs_exact_ratio_ci95_high
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,lru,128,10,Current,0.409363564581992,0.40324222028894463,0.4151793727326706,220718.0,212183.8,229210.6,122414.0,113531.7,131192.8,16896.0,16896.0,16896.0,0.1390625,0.1328125,0.14505208333333333,1.0,1.0,1.0
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,lru,16,10,Current,0.3807166874981943,0.37483295039011605,0.3860394329654889,178668.3,171598.1,185319.8,80364.3,73853.5,86902.4,2560.0,2560.0,2560.0,0.026041666666666668,0.022916666666666665,0.028906249999999998,0.6576686878305469,0.617981385937534,0.697903884022417
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,lru,2,10,Current,0.3773493128427702,0.37142492166889135,0.3824617681945233,173913.1,166386.9,180550.6,75609.1,68743.4,82234.4,768.0,768.0,768.0,0.00390625,0.0026041666666666665,0.005208333333333333,0.6173947469598988,0.584693943112557,0.6559958553627688
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,lru,32,10,Current,0.3860186523461027,0.3811034946992438,0.39010189145275004,186557.2,180785.6,192246.2,88253.2,81949.2,94405.2,4608.0,4608.0,4608.0,0.052083333333333336,0.04635416666666667,0.057291666666666664,0.7223961501823928,0.6958956917682452,0.7456320701646778
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,lru,4,10,Current,0.3782513310267988,0.3724233812297841,0.38311872000917313,175090.7,168401.1,181466.7,76786.7,70003.5,82901.1,1024.0,1024.0,1024.0,0.007291666666666667,0.0062499999999999995,0.008593749999999999,0.627763523849944,0.5925845503274525,0.6636877082913009
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,lru,64,10,Current,0.39452771926438096,0.3887126299810203,0.39955547650306333,199074.0,191877.4,205299.0,100770.0,93707.8,106988.1,8704.0,8704.0,8704.0,0.08723958333333333,0.08098958333333334,0.09375,0.8250094364263818,0.7974515760735413,0.8512401719523648
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,lru,8,10,Current,0.37892424060381663,0.37297590086388455,0.3835141402636804,175888.4,169061.4,182291.8,77584.4,70704.8,84223.1,1536.0,1536.0,1536.0,0.013020833333333334,0.0109375,0.015364583333333334,0.6343164263195242,0.5990850175542264,0.6718335632235741
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,oracle_future_value,128,10,UpperBoundOnly,0.409363564581992,0.4034267561963339,0.4149531444607232,220718.0,212197.0,229759.7,122414.0,113761.6,131806.1,16896.0,16896.0,16896.0,0.1390625,0.13307291666666665,0.14479166666666668,1.0,1.0,1.0
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,oracle_future_value,16,10,UpperBoundOnly,0.4087017928329717,0.4021767984401808,0.41433838232907344,219941.3,211298.9,228851.0,121637.3,113025.4,130930.8,2560.0,2560.0,2560.0,0.1359375,0.12864583333333335,0.14244791666666667,0.993232477781149,0.9854740361147951,1.0
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,oracle_future_value,2,10,UpperBoundOnly,0.38961002356195207,0.38400293375862116,0.39483427914074853,192539.3,183851.3,201370.5,94235.3,85742.3,103314.9,768.0,768.0,768.0,0.05390625,0.051041666666666666,0.05703125,0.7688622481233248,0.730074186106215,0.8101826561504867
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,oracle_future_value,32,10,UpperBoundOnly,0.409363564581992,0.40335794868413194,0.4155604133352794,220718.0,211928.0,229916.5,122414.0,113745.1,131042.1,4608.0,4608.0,4608.0,0.1390625,0.1328125,0.14505208333333333,1.0,1.0,1.0
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,oracle_future_value,4,10,UpperBoundOnly,0.39721832252520983,0.39113598885132794,0.4025395709180296,204132.9,195230.7,213078.5,105828.9,96693.1,114023.1,1024.0,1024.0,1024.0,0.07708333333333334,0.07239583333333333,0.08125,0.8633961282234541,0.8423922491167373,0.8887336981284175
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,oracle_future_value,64,10,UpperBoundOnly,0.409363564581992,0.4028589732723699,0.4151679841728247,220718.0,212178.0,229502.5,122414.0,113719.1,131967.6,8704.0,8704.0,8704.0,0.1390625,0.13307291666666668,0.14557291666666666,1.0,1.0,1.0
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,oracle_future_value,8,10,UpperBoundOnly,0.404219552786566,0.3977310138613884,0.4097550427971698,214099.1,205418.9,222560.0,115795.1,107437.1,124592.6,1536.0,1536.0,1536.0,0.10755208333333334,0.10182291666666667,0.11328125,0.9457228323513941,0.9294049036595783,0.9614810400985225
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,reuse_distance,128,10,Current,0.409363564581992,0.4033119975157473,0.4149085046975751,220718.0,212593.3,229717.5,122414.0,113808.9,131541.3,16896.0,16896.0,16896.0,0.1390625,0.13255208333333335,0.14505208333333333,1.0,1.0,1.0
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,reuse_distance,16,10,Current,0.3803917692714301,0.3741194219660714,0.3863201520119976,178586.0,171020.8,186755.2,80282.0,72382.9,89328.8,2560.0,2560.0,2560.0,0.03854166666666667,0.03307291666666667,0.04453125,0.6531555963598916,0.6230488056912121,0.6861498353431491
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,reuse_distance,2,10,Current,0.3785260209251345,0.3727007545396758,0.3833929380284654,175668.4,169248.1,181856.1,77364.4,71034.0,83639.5,768.0,768.0,768.0,0.016145833333333335,0.012760416666666666,0.01953125,0.6326970460160514,0.5999146470710359,0.6644999537291708
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,reuse_distance,32,10,Current,0.38184929577919247,0.37496142045284553,0.38783935975804085,180613.2,172749.8,189438.3,82309.2,73751.7,90911.1,4608.0,4608.0,4608.0,0.04583333333333333,0.0390625,0.053125,0.6704083313368225,0.6320463584918452,0.7067790670633888
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,reuse_distance,4,10,Current,0.3797700821279581,0.37395031949776264,0.38530343977735837,177680.3,171710.2,184212.5,79376.3,73257.2,85713.3,1024.0,1024.0,1024.0,0.02421875,0.020572916666666666,0.028125,0.6483772342918415,0.6276679782042602,0.669687099129319
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,reuse_distance,64,10,Current,0.4022873494380782,0.3959998664297901,0.4078169821998202,210607.3,201357.6,220229.2,112303.3,102405.7,121914.2,8704.0,8704.0,8704.0,0.1125,0.10338541666666667,0.12135416666666667,0.9156946801993732,0.8859932432411567,0.944147840395773
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,reuse_distance,8,10,Current,0.3798360323993626,0.3736105327310171,0.3847795818470167,177780.3,171168.8,185051.3,79476.3,71848.4,86291.3,1536.0,1536.0,1536.0,0.03125,0.027604166666666666,0.03463541666666667,0.6484284323591049,0.6239736904944071,0.6739113972901485
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,saved_prefill_first,128,10,Current,0.409363564581992,0.4028378649712393,0.4153249689267297,220718.0,212284.2,229755.2,122414.0,113784.9,131267.9,16896.0,16896.0,16896.0,0.1390625,0.1328125,0.1453125,1.0,1.0,1.0
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,saved_prefill_first,16,10,Current,0.38035558798317826,0.37341948154228877,0.3858505620889996,178592.5,170487.4,186406.3,80288.5,72440.3,88800.9,2560.0,2560.0,2560.0,0.03619791666666666,0.03203125,0.04088541666666667,0.6534996200435537,0.6252115566951829,0.6806160067338302
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,saved_prefill_first,2,10,Current,0.3775047833004677,0.37153950298041716,0.3818281992913294,174069.6,168024.8,180137.5,75765.6,69210.3,81813.5,768.0,768.0,768.0,0.00859375,0.00546875,0.012239583333333333,0.6192893822054266,0.590551798081703,0.6495606376060282
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,saved_prefill_first,32,10,Current,0.3819662613432541,0.37542870743873213,0.3881880485417314,180805.6,172585.2,189524.2,82501.6,74449.3,91285.1,4608.0,4608.0,4608.0,0.046614583333333334,0.03958333333333333,0.05416666666666667,0.6718569895998211,0.6372591677643127,0.7087177534736836
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,saved_prefill_first,4,10,Current,0.3782416384712233,0.3727238441341483,0.38277997774975125,175218.6,169275.6,181019.2,76914.6,71317.2,82703.2,1024.0,1024.0,1024.0,0.016927083333333332,0.013541666666666667,0.0203125,0.6293789851208367,0.6021502612394182,0.6581255551210062
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,saved_prefill_first,64,10,Current,0.4020432088130782,0.39548837353846783,0.40777662171049983,210223.3,200406.0,219810.3,111919.3,102419.4,121752.4,8704.0,8704.0,8704.0,0.11223958333333334,0.10338541666666667,0.12109375,0.9128270183146323,0.8824003794068874,0.9429188597779647
agenttrace_admission_oracle_v4,trace_derived_simulation,closed_loop,sketch,saved_prefill_first,8,10,Current,0.3796330466189767,0.3730023554777568,0.3852371778951334,177486.1,170922.7,183999.1,79182.1,72700.8,86106.3,1536.0,1536.0,1536.0,0.02734375,0.0234375,0.031510416666666666,0.646127775174896,0.6199723080455356,0.6679314318702687
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,exact,exact,inf,10,Current,0.3379504973227599,0.3320073476141461,0.3445001485091152,112579.8,108597.0,117147.4,14275.8,10065.9,19294.7,10297.6,10137.6,10457.6,1.0,1.0,1.0,1.0,1.0,1.0
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,load_only,none,inf,10,Current,0.3274055681337754,0.32210872123612133,0.3324481272639797,102745.9,101237.7,104411.3,4441.9,2900.9,6063.6,384.0,384.0,384.0,0.0,0.0,0.0,0.30815184721121813,0.25932032319512677,0.35793966277125716
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,coverage_first,128,10,Current,0.3308476214540966,0.3248938808784008,0.336959524561519,107531.1,103312.9,112348.8,9227.1,4973.2,13672.6,10297.6,10131.2,10464.0,0.011458333333333333,0.004427083333333333,0.020052083333333335,0.5504385132006304,0.41790586977622696,0.6710549888860816
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,coverage_first,16,10,Current,0.3306571628859309,0.32435847818173374,0.3375806224998327,107386.3,103121.6,112389.4,9082.3,4580.9,13882.4,4480.0,4480.0,4480.0,0.011458333333333333,0.004166666666666667,0.020572916666666666,0.5394923214264451,0.415502589928942,0.6637385504802349
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,coverage_first,2,10,Current,0.33057791594825403,0.32460715480398217,0.33682630331947694,107234.6,102959.5,112125.5,8930.6,4778.1,13625.1,896.0,896.0,896.0,0.0109375,0.004427083333333333,0.017708333333333333,0.5250587275894082,0.39118057638907416,0.6587284867883059
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,coverage_first,32,10,Current,0.3305748726812891,0.3245669528129347,0.3370297057325252,107464.9,103110.5,112361.2,9160.9,4694.2,13577.8,8512.0,8416.0,8576.0,0.011458333333333333,0.004427083333333333,0.02005208333333333,0.5464020314725464,0.42005715191047877,0.6698893280745003
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,coverage_first,4,10,Current,0.33085777692136803,0.32496802200382996,0.33683898731806716,107534.0,103292.3,111985.1,9230.0,5333.6,13672.3,1408.0,1408.0,1408.0,0.011458333333333333,0.0046875,0.01953125,0.5578024534886952,0.4430015390607153,0.6750308037907206
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,coverage_first,64,10,Current,0.3308476214540966,0.32489955944165605,0.33719604722111624,107531.1,103434.1,112622.6,9227.1,4892.4,14042.1,10297.6,10144.0,10464.0,0.011458333333333333,0.004427083333333333,0.019791666666666666,0.5504385132006304,0.4219864579942124,0.6803145067723326
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,coverage_first,8,10,Current,0.33056671648696495,0.32413913147155843,0.33736799243799553,107437.1,102947.7,112159.6,9133.1,4759.7,14222.9,2432.0,2432.0,2432.0,0.011458333333333333,0.0046875,0.01953125,0.5420370613391503,0.4134052663996544,0.6669304415348712
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lfu,128,10,Current,0.3308476214540966,0.32457512411843964,0.3371476637181908,107531.1,103333.1,112400.6,9227.1,4796.8,14273.3,10297.6,10137.6,10476.8,0.011458333333333333,0.00390625,0.01953125,0.5504385132006304,0.4134493801996493,0.6760106151062705
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lfu,16,10,Current,0.3290389296557849,0.3235896441805838,0.3343693299162537,105024.7,101852.3,108306.5,6720.7,3840.2,10214.9,4480.0,4480.0,4480.0,0.005989583333333334,0.00234375,0.009895833333333333,0.4156523121387056,0.32330491711364034,0.5182578967982118
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lfu,2,10,Current,0.326671683539705,0.32182097307765845,0.33183933600291127,101374.9,100431.3,103059.3,3070.9,2141.8,4753.3,896.0,896.0,896.0,0.0,0.0,0.0,0.22758347855426309,0.17168168634281353,0.2909663913893577
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lfu,32,10,Current,0.3308476214540966,0.324435776548106,0.3372200193108926,107531.1,103304.0,112617.8,9227.1,4794.5,14151.2,8512.0,8416.0,8576.0,0.011458333333333333,0.0046875,0.02005208333333333,0.5504385132006304,0.42454254308221334,0.6729072659879116
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lfu,4,10,Current,0.32694303567186644,0.32220510167929295,0.33196178269943466,101801.7,100571.7,103559.7,3497.7,2298.3,5263.2,1408.0,1408.0,1408.0,0.0013020833333333333,0.0,0.003125,0.25874060279108707,0.1960559877623752,0.3197149789157875
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lfu,64,10,Current,0.3308476214540966,0.3251600769119836,0.33717706513747175,107531.1,103048.7,112346.1,9227.1,4954.2,14207.3,10297.6,10131.2,10470.4,0.011458333333333333,0.004427083333333333,0.019791666666666666,0.5504385132006304,0.41785169856020826,0.6795752288443888
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lfu,8,10,Current,0.32691766793505006,0.3221789624679232,0.3322343400816643,101761.8,100603.2,103531.4,3457.8,2289.7,5125.4,2432.0,2432.0,2432.0,0.0020833333333333333,0.0,0.004427083333333333,0.25715102468662904,0.1975641776670152,0.3119333828073657
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lru,128,10,Current,0.3308476214540966,0.3246297597811744,0.33722867910215404,107531.1,103104.2,112618.0,9227.1,5031.0,13973.6,10297.6,10144.0,10464.0,0.011458333333333333,0.004427083333333333,0.019270833333333334,0.5504385132006304,0.42100526554255535,0.6739105510891775
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lru,16,10,Current,0.3300365172218548,0.32389256843511655,0.33661383918876786,106445.2,102284.1,111326.7,8141.2,4063.3,13171.2,4480.0,4480.0,4480.0,0.009635416666666667,0.0033854166666666668,0.016666666666666666,0.4820942910136451,0.3491689000183237,0.6192513667817812
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lru,2,10,Current,0.3270375015102187,0.3214464255005032,0.33229115497384415,102407.3,100821.1,104318.8,4103.3,2521.7,5884.4,896.0,896.0,896.0,0.0015624999999999999,0.0,0.004166666666666667,0.2878933825648186,0.2152750742785796,0.37942795049906863
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lru,32,10,Current,0.330408317551665,0.32466381563106256,0.33681627979965545,107255.8,103032.9,112103.2,8951.8,4736.9,14055.6,8512.0,8416.0,8576.0,0.011458333333333333,0.0046875,0.01953125,0.5294322028238901,0.4062569955459317,0.6596806180646556
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lru,4,10,Current,0.3282335977325995,0.32299816633874845,0.33336899482772975,103676.4,101230.3,106916.5,5372.4,2872.8,8849.4,1408.0,1408.0,1408.0,0.0049479166666666664,0.0015624999999999999,0.008072916666666666,0.3522879582150395,0.24493208119329649,0.4667650009937635
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lru,64,10,Current,0.3308476214540966,0.3248335776544755,0.3373167181802234,107531.1,103356.1,111958.4,9227.1,4951.1,13944.0,10297.6,10137.6,10464.0,0.011458333333333333,0.0046875,0.02005208333333333,0.5504385132006304,0.4263772676867167,0.6777374988999202
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,lru,8,10,Current,0.328971078502553,0.32336112070817014,0.3346023348611877,105169.0,102105.1,109348.0,6865.0,3833.2,11087.1,2432.0,2432.0,2432.0,0.00703125,0.00234375,0.012239583333333333,0.4235135937263102,0.3271042107098038,0.5365458146439435
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,oracle_future_value,128,10,UpperBoundOnly,0.3308476214540966,0.3247090299864901,0.33710777553111376,107531.1,103153.7,112043.2,9227.1,5060.1,13907.5,10297.6,10137.6,10470.4,0.011458333333333333,0.0046875,0.01953125,0.5504385132006304,0.42547724973198126,0.676458472972624
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,oracle_future_value,16,10,UpperBoundOnly,0.33057875744358844,0.3245941400403283,0.33677134103379774,107473.7,103289.0,112455.1,9169.7,4793.7,13899.9,4480.0,4480.0,4480.0,0.011458333333333333,0.004427083333333333,0.019791666666666666,0.5494276876645431,0.4114497902093396,0.6718659582102952
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,oracle_future_value,2,10,UpperBoundOnly,0.3306513909038795,0.3248330010773692,0.33677364486647365,107392.4,102936.9,112147.6,9088.4,4726.7,13965.8,896.0,896.0,896.0,0.010677083333333334,0.004166666666666667,0.017708333333333333,0.5431328367337238,0.4250022091856661,0.6698161219420754
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,oracle_future_value,32,10,UpperBoundOnly,0.33066986988746233,0.32473915920760804,0.33706692665008664,107423.0,103357.8,112250.9,9119.0,4889.9,14156.2,8512.0,8416.0,8576.0,0.011458333333333333,0.0046875,0.01953125,0.5373876731923211,0.40552772243880686,0.6777240148720987
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,oracle_future_value,4,10,UpperBoundOnly,0.330596042893518,0.32479410779738127,0.3369361587430032,107310.9,103213.5,112126.5,9006.9,4954.9,13685.2,1408.0,1408.0,1408.0,0.011458333333333333,0.004427083333333333,0.01953125,0.532104717129052,0.4015914251182583,0.661365066943058
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,oracle_future_value,64,10,UpperBoundOnly,0.3308476214540966,0.32496347724977165,0.3367205725047365,107531.1,103198.3,112225.8,9227.1,4682.9,14194.5,10297.6,10144.0,10470.4,0.011458333333333333,0.0046875,0.019791666666666666,0.5504385132006304,0.4235660007452981,0.6755351146130413
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,oracle_future_value,8,10,UpperBoundOnly,0.33064882947537433,0.3247553892885753,0.33701188110079966,107473.9,103632.1,112213.9,9169.9,4658.7,13637.3,2432.0,2432.0,2432.0,0.011458333333333333,0.004427083333333333,0.019010416666666665,0.543345626244303,0.4056576738941043,0.6788389045157639
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,reuse_distance,128,10,Current,0.3308476214540966,0.3246657302867393,0.33764408184151184,107531.1,102941.4,112706.3,9227.1,4782.5,14248.5,10297.6,10131.2,10457.6,0.011458333333333333,0.004427083333333333,0.01953125,0.5504385132006304,0.4269846166642601,0.673857821180651
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,reuse_distance,16,10,Current,0.33058895826228446,0.3247351128226024,0.3368753487589364,107364.7,103141.3,112347.5,9060.7,4696.7,13736.7,4480.0,4480.0,4480.0,0.011458333333333333,0.004427083333333333,0.019010416666666665,0.538752967933535,0.41574308438573226,0.6655134061855139
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,reuse_distance,2,10,Current,0.33074856960555044,0.3250703831863864,0.33670878038888896,107391.4,103354.7,112023.5,9087.4,4730.2,13700.0,896.0,896.0,896.0,0.0109375,0.004427083333333333,0.018229166666666664,0.5460253479554104,0.42805307197717146,0.6684094432759133
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,reuse_distance,32,10,Current,0.33057142662779193,0.32385533989945786,0.33705411120391393,107400.3,103002.9,112452.4,9096.3,4829.2,13829.6,8512.0,8416.0,8576.0,0.011458333333333333,0.004427083333333333,0.019270833333333334,0.5370961181819333,0.40713624192597714,0.6697163356896433
agenttrace_admission_oracle_v4,trace_derived_simulation,frozen,sketch,reuse_distance,4,10,Current,0.3305837609454166,0.32448097306042556,0.33691576750644964,107427.1,103152.8,111853.4,9123.1,5087.4,13788.9,1408.0,1408.0,1408.0,0.011458333333333333,0.0046875,0.01953125,0.5477880412078946,0.4239016111326968,0.6666626903998872
